사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차
44228 ,수인선,347 ,소래포구,5 ,1 ,1913 ,338 ,4481 ,1411 ,10675 ,2577 ,8826 ,5185 ,4485 ,4358 ,4164 ,4622 ,5287 ,8356 ,6419 ,11309 ,7907 ,9872 ,10421 ,9426 ,11727 ,8281 ,11020 ,7734 ,9452 ,7804 ,7454 ,10560 ,4522 ,7315 ,3751 ,4935 ,3945 ,5653 ,2438 ,3926 ,1035 ,2210 ,6 ,254 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,수인선,348 ,인천논현,0 ,0 ,1596 ,451 ,4708 ,3330 ,10238 ,6757 ,10061 ,10589 ,5586 ,6921 ,5390 ,5397 ,6145 ,5662 ,6630 ,6228 ,6714 ,7550 ,6656 ,7103 ,7289 ,7465 ,7547 ,8246 ,9796 ,10526 ,11113 ,14503 ,6403 ,9336 ,6302 ,6081 ,7082 ,6271 ,3263 ,4075 ,1272 ,2253 ,6 ,347 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,수인선,349 ,호구포,4 ,0 ,1046 ,581 ,2294 ,3785 ,4702 ,14362 ,5615 ,16246 ,3486 ,3265 ,3025 ,2022 ,3252 ,2333 ,3869 ,2549 ,3620 ,2766 ,3704 ,2987 ,3739 ,3036 ,4525 ,3576 ,10312 ,4566 ,12385 ,6104 ,4267 ,5147 ,5138 ,3518 ,3802 ,3151 ,1391 ,2293 ,558 ,1403 ,1 ,181 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,수인선,350 ,남동인더스파크,0 ,0 ,394 ,550 ,715 ,2921 ,974 ,12742 ,1416 ,18176 ,1074 ,2921 ,1445 ,1480 ,1734 ,1322 ,1467 ,1553 ,1811 ,1423 ,2265 ,1527 ,2735 ,1242 ,2914 ,1081 ,10201 ,1297 ,11109 ,1444 ,3647 ,1920 ,3303 ,1115 ,1756 ,772 ,490 ,423 ,192 ,206 ,1 ,21 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,수인선,351 ,원인재,12 ,8 ,2313 ,533 ,5066 ,1540 ,10403 ,3446 ,11013 ,5538 ,6496 ,3355 ,5009 ,3190 ,5295 ,3898 ,5669 ,4654 ,5872 ,4895 ,5117 ,5338 ,5281 ,6096 ,5428 ,6927 ,5872 ,8936 ,6072 ,12696 ,3490 ,9108 ,3237 ,6386 ,3937 ,7411 ,2175 ,5172 ,743 ,2610 ,27 ,318 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,수인선,352 ,연수,0 ,0 ,1877 ,666 ,4584 ,1811 ,10404 ,2967 ,9096 ,7196 ,4778 ,4756 ,4395 ,3497 ,5001 ,3592 ,5770 ,4758 ,5670 ,5055 ,5457 ,5289 ,5852 ,5639 ,5948 ,6401 ,6491 ,9139 ,6945 ,12235 ,4169 ,7836 ,3936 ,5503 ,4775 ,5563 ,2794 ,3495 ,1182 ,2024 ,22 ,352 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,수인선,353 ,송도,0 ,0 ,1321 ,242 ,2865 ,800 ,6247 ,1345 ,6455 ,2362 ,3094 ,1802 ,2873 ,1954 ,3142 ,1900 ,3868 ,2522 ,3756 ,2477 ,3487 ,2846 ,3339 ,3268 ,3139 ,3900 ,3347 ,4626 ,3001 ,6497 ,1711 ,4625 ,1262 ,2976 ,1183 ,3391 ,723 ,2426 ,276 ,1148 ,2 ,266 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,수인선,354 ,인하대,18 ,0 ,2408 ,330 ,7192 ,1802 ,15869 ,2937 ,12361 ,6858 ,5950 ,4997 ,5227 ,4024 ,5670 ,3881 ,6532 ,5106 ,6367 ,5168 ,6172 ,5504 ,6493 ,6415 ,7890 ,7452 ,7907 ,11475 ,7732 ,16809 ,4349 ,9337 ,3641 ,6824 ,4131 ,7357 ,2715 ,4399 ,990 ,2358 ,18 ,464 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,수인선,355 ,숭의,6 ,0 ,2328 ,535 ,4283 ,2311 ,9544 ,5662 ,7692 ,8019 ,4703 ,3693 ,4179 ,3147 ,4428 ,2816 ,4819 ,3345 ,4386 ,4152 ,4499 ,3769 ,4818 ,3664 ,5403 ,4784 ,7207 ,6121 ,6922 ,8158 ,2924 ,5031 ,1923 ,3695 ,1706 ,4754 ,1248 ,2876 ,543 ,1279 ,5 ,296 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,수인선,356 ,신포,3 ,1 ,858 ,187 ,964 ,668 ,2311 ,2236 ,2057 ,4776 ,1375 ,2251 ,1204 ,1903 ,1681 ,2245 ,1868 ,2341 ,2149 ,2391 ,2297 ,2367 ,2529 ,2435 ,2731 ,2635 ,3633 ,2671 ,5075 ,3351 ,2024 ,1526 ,1802 ,1139 ,1658 ,1230 ,920 ,1036 ,213 ,387 ,11 ,99 ,1 ,1 ,0 ,0 ,0 ,0 
44228 ,수인선,357 ,인천,54 ,1 ,419 ,96 ,681 ,838 ,1608 ,1707 ,1400 ,3046 ,1012 ,1397 ,1048 ,1665 ,1168 ,2758 ,1490 ,4029 ,1669 ,3831 ,1968 ,3918 ,2016 ,4376 ,2891 ,3283 ,2932 ,2815 ,2256 ,3149 ,1638 ,2250 ,1475 ,1751 ,1095 ,1698 ,440 ,1325 ,85 ,515 ,2 ,116 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,경강선,238 ,판교,14 ,1 ,495 ,5 ,1407 ,4729 ,3083 ,8416 ,2522 ,19275 ,1719 ,14318 ,1624 ,6088 ,2247 ,5199 ,2580 ,4206 ,3032 ,3906 ,3691 ,3737 ,5755 ,3354 ,6012 ,3625 ,10280 ,4204 ,16649 ,3884 ,12289 ,2772 ,11126 ,1276 ,7964 ,1309 ,3064 ,822 ,576 ,391 ,1 ,130 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,경강선,239 ,이매,5 ,0 ,419 ,19 ,1205 ,517 ,3024 ,1287 ,2457 ,1886 ,1195 ,1357 ,1012 ,776 ,971 ,809 ,1058 ,725 ,1100 ,881 ,1116 ,870 ,1251 ,890 ,1158 ,1106 ,1608 ,1424 ,1720 ,1980 ,1050 ,1845 ,939 ,845 ,1028 ,992 ,670 ,619 ,201 ,217 ,8 ,73 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,경강선,240 ,삼동,0 ,0 ,750 ,124 ,2576 ,726 ,8506 ,1739 ,10173 ,1759 ,4781 ,887 ,3190 ,776 ,2411 ,1170 ,2290 ,1173 ,2217 ,1428 ,1774 ,1797 ,1673 ,2024 ,1762 ,2958 ,2297 ,4211 ,2272 ,6877 ,900 ,6915 ,669 ,4009 ,661 ,4332 ,301 ,2727 ,94 ,723 ,4 ,32 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,경강선,241 ,경기광주,0 ,0 ,1655 ,220 ,9652 ,1571 ,25609 ,3310 ,25590 ,6081 ,13332 ,3321 ,9050 ,2747 ,8448 ,3686 ,8608 ,4396 ,7940 ,5502 ,6734 ,5861 ,6086 ,6787 ,6404 ,8829 ,7101 ,12708 ,6290 ,23907 ,3243 ,21905 ,2353 ,12829 ,2272 ,12706 ,1007 ,6595 ,346 ,3389 ,0 ,12 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,경강선,242 ,초월,0 ,0 ,894 ,121 ,3754 ,761 ,9522 ,2672 ,10181 ,3963 ,5890 ,1600 ,3721 ,1355 ,3529 ,1560 ,3356 ,1645 ,3221 ,2091 ,2734 ,2166 ,2671 ,2955 ,3139 ,3627 ,3756 ,4237 ,3938 ,9039 ,1661 ,7179 ,1120 ,6383 ,866 ,4660 ,443 ,4046 ,199 ,2172 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,경강선,243 ,곤지암,1 ,0 ,525 ,102 ,1283 ,1061 ,4899 ,3646 ,4557 ,3990 ,3455 ,1641 ,2278 ,1499 ,2795 ,1672 ,2511 ,1912 ,2469 ,2015 ,2357 ,2055 ,2299 ,2375 ,2733 ,2565 ,4517 ,3307 ,4816 ,4186 ,1846 ,4539 ,1295 ,2573 ,838 ,3187 ,301 ,1760 ,154 ,1009 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,경강선,244 ,신둔도예촌,0 ,0 ,426 ,97 ,1378 ,294 ,3342 ,1331 ,2687 ,2240 ,1768 ,1092 ,1546 ,630 ,1395 ,887 ,1515 ,1170 ,1379 ,1048 ,1294 ,1005 ,1236 ,1262 ,1422 ,1485 ,2648 ,1930 ,2229 ,2438 ,823 ,2812 ,622 ,1669 ,467 ,1873 ,173 ,1226 ,78 ,709 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,경강선,245 ,이천,8 ,1 ,462 ,35 ,1811 ,750 ,4854 ,3626 ,4646 ,5271 ,3634 ,3298 ,3654 ,2211 ,3581 ,3126 ,3461 ,3189 ,3479 ,3444 ,3154 ,3283 ,3449 ,3579 ,3910 ,3803 ,4109 ,4474 ,5775 ,5897 ,2996 ,5037 ,2408 ,4123 ,2259 ,2705 ,826 ,3042 ,256 ,1017 ,0 ,215 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,경강선,246 ,부발,3 ,0 ,503 ,26 ,1246 ,992 ,3129 ,3310 ,3270 ,4021 ,2533 ,1541 ,2058 ,1381 ,2311 ,1374 ,2410 ,1518 ,2147 ,1621 ,2228 ,1568 ,2596 ,1666 ,2834 ,2098 ,4244 ,2777 ,4301 ,2933 ,1803 ,3565 ,1543 ,2809 ,1198 ,2378 ,570 ,2284 ,197 ,1314 ,1 ,509 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,경강선,247 ,세종대왕릉,0 ,0 ,160 ,4 ,325 ,33 ,612 ,367 ,575 ,438 ,425 ,332 ,412 ,264 ,385 ,433 ,375 ,377 ,385 ,311 ,403 ,438 ,428 ,371 ,494 ,464 ,519 ,480 ,546 ,435 ,176 ,644 ,94 ,249 ,105 ,373 ,28 ,146 ,9 ,180 ,1 ,41 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,경강선,248 ,여주,15 ,1 ,683 ,5 ,1856 ,226 ,3389 ,1571 ,3483 ,1941 ,2670 ,2020 ,2823 ,1800 ,2842 ,2102 ,2630 ,2766 ,2900 ,2625 ,2982 ,2499 ,3306 ,2553 ,3371 ,3421 ,2981 ,3021 ,2406 ,3313 ,1940 ,4509 ,1379 ,3314 ,1038 ,1814 ,379 ,2114 ,110 ,1525 ,1 ,405 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,5호선,385 ,방화,1 ,0 ,3606 ,2 ,8035 ,2785 ,20637 ,3306 ,19010 ,8792 ,10839 ,5881 ,8063 ,4495 ,7644 ,4668 ,8700 ,5894 ,8293 ,6308 ,7831 ,6660 ,8058 ,7685 ,8077 ,8254 ,8164 ,10005 ,8336 ,16183 ,3676 ,16893 ,2782 ,9697 ,2494 ,10401 ,1563 ,7620 ,426 ,3389 ,2 ,392 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,5호선,386 ,개화산,1 ,0 ,3233 ,273 ,5422 ,2407 ,15006 ,3899 ,14541 ,9008 ,7815 ,4323 ,5758 ,3897 ,5559 ,4249 ,6317 ,4599 ,6534 ,5174 ,5869 ,5626 ,5842 ,6088 ,5970 ,6659 ,7366 ,7643 ,8612 ,11272 ,3837 ,12475 ,2431 ,7408 ,2273 ,7648 ,1525 ,5515 ,352 ,2362 ,3 ,250 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,5호선,387 ,김포공항,0 ,0 ,267 ,1524 ,1269 ,7051 ,3605 ,11575 ,5260 ,14573 ,5462 ,10907 ,6616 ,10456 ,8019 ,11288 ,7863 ,13003 ,10150 ,14293 ,13024 ,13369 ,14008 ,13612 ,14624 ,14110 ,17058 ,13359 ,21631 ,12426 ,14531 ,8036 ,13498 ,3607 ,13267 ,1912 ,8835 ,1129 ,1303 ,517 ,9 ,36 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,5호선,388 ,송정,16 ,0 ,2571 ,785 ,5881 ,3092 ,15365 ,5602 ,16722 ,10130 ,10638 ,6038 ,8646 ,5083 ,8034 ,5800 ,8268 ,6744 ,8110 ,6678 ,7710 ,7194 ,7913 ,8387 ,8423 ,9247 ,10064 ,10464 ,10801 ,15486 ,5766 ,12809 ,4323 ,8357 ,4369 ,8731 ,2769 ,6685 ,731 ,2966 ,0 ,195 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,5호선,389 ,마곡,2 ,0 ,1717 ,1038 ,4934 ,4209 ,16309 ,8679 ,15828 ,33437 ,8824 ,21151 ,7634 ,10046 ,7532 ,7463 ,8119 ,8113 ,8882 ,9096 ,9682 ,8471 ,11516 ,8409 ,13833 ,9147 ,19186 ,10466 ,29261 ,15890 ,12786 ,13344 ,8122 ,7074 ,7639 ,7931 ,4071 ,5675 ,1139 ,2553 ,3 ,188 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,5호선,390 ,발산,1 ,0 ,2221 ,1819 ,6487 ,10421 ,19475 ,23045 ,20607 ,77439 ,12666 ,41663 ,12406 ,20002 ,15122 ,18646 ,17592 ,19373 ,18882 ,21713 ,21311 ,20923 ,24793 ,19159 ,29706 ,20911 ,43195 ,24442 ,62465 ,33567 ,29055 ,25343 ,23678 ,11803 ,28492 ,11987 ,15426 ,8286 ,2316 ,2991 ,2 ,355 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,5호선,391 ,우장산,1 ,0 ,4733 ,810 ,14647 ,3317 ,41396 ,6808 ,43460 ,14359 ,21727 ,10185 ,16437 ,10023 ,17011 ,11216 ,18416 ,12699 ,17961 ,14941 ,15879 ,15687 ,16398 ,17027 ,16164 ,20350 ,16330 ,24373 ,14795 ,40827 ,8133 ,35437 ,6246 ,20037 ,6426 ,21184 ,3297 ,16137 ,695 ,6300 ,2 ,201 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,5호선,392 ,화곡,55 ,0 ,16058 ,1170 ,30449 ,7221 ,85662 ,10682 ,113443 ,20738 ,54037 ,18033 ,34149 ,14473 ,30575 ,15846 ,32085 ,18749 ,31496 ,21806 ,27710 ,24201 ,26308 ,30103 ,27259 ,37753 ,28716 ,51589 ,27912 ,90654 ,16359 ,78827 ,12574 ,43902 ,12152 ,46123 ,6997 ,33822 ,1789 ,14575 ,4 ,672 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,5호선,393 ,까치산,79 ,0 ,18733 ,1072 ,31765 ,6494 ,91796 ,7605 ,121123 ,16214 ,59277 ,13807 ,35196 ,14755 ,31864 ,17400 ,33781 ,20830 ,32826 ,24162 ,29065 ,26663 ,26249 ,35348 ,26733 ,41499 ,26359 ,55085 ,24605 ,97000 ,15097 ,84225 ,12712 ,50735 ,11885 ,54608 ,7729 ,37903 ,2355 ,16579 ,8 ,618 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,5호선,394 ,신정(은행정),42 ,0 ,8887 ,492 ,16692 ,2825 ,49681 ,4774 ,63976 ,10255 ,28616 ,6925 ,15207 ,5670 ,13269 ,6162 ,13810 ,7680 ,13691 ,8710 ,11149 ,9817 ,9979 ,12718 ,10721 ,15566 ,11822 ,21510 ,11992 ,37507 ,6283 ,31210 ,4694 ,19062 ,4600 ,21261 ,2828 ,16185 ,811 ,6255 ,3 ,95 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,5호선,395 ,목동,0 ,0 ,5808 ,976 ,15127 ,4955 ,46005 ,9613 ,55753 ,22654 ,26051 ,16711 ,18166 ,12684 ,17125 ,12483 ,18169 ,14117 ,18500 ,16612 ,17731 ,16977 ,17220 ,19907 ,18004 ,23868 ,21025 ,34754 ,23357 ,61876 ,12708 ,48592 ,11700 ,25684 ,13803 ,26782 ,8099 ,20511 ,1710 ,7451 ,1 ,123 ,0 ,1 ,0 ,0 ,0 ,0 
44228 ,5호선,396 ,오목교(목동운동장앞),0 ,0 ,3366 ,1182 ,10326 ,6777 ,36592 ,20669 ,43616 ,60168 ,22154 ,47265 ,16547 ,25520 ,19002 ,24590 ,22813 ,25185 ,24172 ,28238 ,24410 ,27476 ,27489 ,27574 ,32585 ,31148 ,39399 ,40740 ,58677 ,61113 ,31893 ,42030 ,35683 ,20825 ,31689 ,22324 ,15975 ,15321 ,2516 ,5759 ,0 ,42 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,5호선,397 ,양평,0 ,0 ,1406 ,547 ,4696 ,2603 ,17188 ,7239 ,21000 ,32346 ,8368 ,12658 ,5604 ,5015 ,5704 ,4264 ,6206 ,4824 ,6486 ,4941 ,6340 ,5249 ,6852 ,5670 ,7119 ,6469 ,11924 ,9152 ,26560 ,17451 ,8362 ,13650 ,5030 ,7478 ,4520 ,8984 ,2571 ,6086 ,669 ,2183 ,0 ,13 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,5호선,398 ,영등포구청,2 ,0 ,713 ,345 ,1559 ,1791 ,5506 ,4026 ,7971 ,17837 ,3812 ,7746 ,3006 ,3822 ,3232 ,3083 ,3403 ,3255 ,3957 ,3703 ,3827 ,3728 ,4510 ,3880 ,5140 ,3954 ,7240 ,4635 ,15116 ,7728 ,5635 ,4944 ,3419 ,2823 ,3340 ,3419 ,1843 ,2246 ,500 ,856 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,5호선,399 ,영등포시장,1 ,0 ,1957 ,733 ,4637 ,4041 ,15008 ,10807 ,22696 ,29210 ,10041 ,17024 ,7248 ,10648 ,8032 ,10214 ,9586 ,10615 ,10346 ,12281 ,10941 ,11466 ,12520 ,10734 ,14235 ,10883 ,18574 ,13032 ,28045 ,21603 ,12471 ,14319 ,8908 ,8825 ,8040 ,10050 ,4800 ,7201 ,1089 ,2625 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,5호선,400 ,신길,73 ,0 ,1137 ,346 ,2617 ,1578 ,10484 ,3666 ,15737 ,11805 ,5979 ,5910 ,3015 ,2128 ,2916 ,2481 ,3118 ,2733 ,3479 ,3231 ,3015 ,2879 ,3050 ,3333 ,3795 ,4071 ,5700 ,7307 ,10386 ,13650 ,3982 ,9055 ,2540 ,6365 ,2778 ,8322 ,1918 ,5561 ,589 ,1895 ,0 ,14 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,5호선,401 ,여의도,3 ,0 ,1554 ,1847 ,2934 ,17193 ,6903 ,111652 ,10875 ,176094 ,8429 ,60646 ,8364 ,21785 ,12551 ,20003 ,12939 ,19101 ,16314 ,21291 ,20218 ,18620 ,27055 ,16588 ,35370 ,16123 ,98773 ,19529 ,139452 ,24293 ,55416 ,11733 ,41185 ,6791 ,44431 ,6801 ,20251 ,4427 ,2314 ,1576 ,1 ,890 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,5호선,402 ,여의나루,3 ,1 ,985 ,1100 ,1650 ,11601 ,3640 ,30126 ,5806 ,50090 ,3592 ,15830 ,3237 ,7813 ,4076 ,7340 ,5055 ,9442 ,5878 ,12357 ,7824 ,14329 ,11730 ,14080 ,19683 ,13399 ,34742 ,12446 ,46887 ,11621 ,21866 ,7874 ,16071 ,5025 ,14308 ,4478 ,8545 ,2690 ,2040 ,864 ,1 ,129 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,5호선,403 ,마포,6 ,0 ,1909 ,1168 ,5490 ,7733 ,18135 ,19053 ,26355 ,57730 ,12972 ,29193 ,9971 ,12983 ,10580 ,12192 ,11841 ,11260 ,13467 ,12122 ,13280 ,11516 ,14744 ,11872 ,17773 ,14384 ,26896 ,19760 ,47985 ,31973 ,20033 ,19700 ,16088 ,10573 ,19158 ,11600 ,9921 ,7933 ,1593 ,3169 ,6 ,321 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,5호선,404 ,공덕,12 ,0 ,1313 ,760 ,4092 ,4922 ,15650 ,23385 ,22483 ,66615 ,10860 ,34233 ,8397 ,13568 ,9986 ,11362 ,11544 ,10989 ,12540 ,11816 ,12742 ,11205 ,14267 ,11649 ,17079 ,13182 ,28991 ,19365 ,56233 ,33586 ,21725 ,17906 ,17293 ,9511 ,19936 ,10750 ,10159 ,7069 ,1568 ,2824 ,1 ,158 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,5호선,405 ,애오개,0 ,0 ,1662 ,427 ,3710 ,2641 ,13302 ,6607 ,18382 ,22923 ,8787 ,9755 ,6464 ,5317 ,6533 ,4851 ,6831 ,5195 ,7057 ,6118 ,6891 ,6106 ,7422 ,6403 ,7728 ,7102 ,10509 ,9429 ,18372 ,16777 ,6088 ,11178 ,4717 ,6680 ,4616 ,8121 ,2417 ,5662 ,540 ,2146 ,1 ,714 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,5호선,406 ,충정로(경기대입구),20 ,0 ,754 ,175 ,1705 ,1238 ,5117 ,7469 ,7407 ,26013 ,3731 ,12451 ,3321 ,3298 ,3272 ,2665 ,3673 ,2706 ,4117 ,3119 ,4168 ,2982 ,4269 ,3138 ,5192 ,3299 ,9852 ,4498 ,22124 ,6900 ,6589 ,5092 ,4051 ,3712 ,4201 ,4301 ,2298 ,2885 ,421 ,1236 ,0 ,89 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,5호선,407 ,서대문,7 ,0 ,2027 ,1109 ,4273 ,11294 ,12636 ,51147 ,17519 ,126470 ,12116 ,32894 ,11288 ,15709 ,13553 ,12593 ,13972 ,12194 ,13683 ,15975 ,16342 ,12879 ,19262 ,11273 ,24465 ,10609 ,45604 ,13562 ,88316 ,18725 ,26883 ,11462 ,21121 ,7298 ,20277 ,8457 ,10168 ,5799 ,1734 ,2418 ,3 ,165 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,5호선,408 ,광화문(세종문화회관),5 ,0 ,775 ,564 ,2471 ,17245 ,6923 ,58726 ,10675 ,202033 ,9257 ,84199 ,9190 ,31740 ,13925 ,31063 ,16837 ,29397 ,22368 ,32094 ,27426 ,26947 ,35261 ,23217 ,46183 ,21704 ,77066 ,23966 ,163706 ,28479 ,63284 ,13149 ,46810 ,5645 ,50914 ,5576 ,23953 ,3254 ,3320 ,1198 ,1 ,73 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,5호선,409 ,종로3가,4 ,0 ,620 ,313 ,1281 ,3870 ,2081 ,10472 ,2893 ,30014 ,2953 ,24143 ,4072 ,19425 ,7277 ,20438 ,9370 ,21630 ,11835 ,23530 ,14716 ,21518 ,18534 ,19081 ,23205 ,17930 ,31061 ,17019 ,43747 ,17341 ,25336 ,8177 ,26544 ,3003 ,28711 ,2501 ,13010 ,1873 ,1583 ,829 ,1 ,88 ,0 ,1 ,0 ,0 ,0 ,0 
44228 ,5호선,410 ,을지로4가,0 ,0 ,289 ,284 ,498 ,4381 ,841 ,12200 ,1345 ,34767 ,1526 ,16177 ,2307 ,9000 ,3581 ,7533 ,4329 ,7050 ,5328 ,6943 ,6703 ,6472 ,8050 ,5466 ,9834 ,4268 ,17251 ,3526 ,28972 ,3117 ,13010 ,1518 ,7346 ,734 ,6796 ,879 ,3360 ,544 ,592 ,224 ,0 ,13 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,5호선,411 ,동대문역사문화공원(DDP),0 ,0 ,147 ,199 ,449 ,1779 ,789 ,7105 ,1232 ,24472 ,934 ,9772 ,1012 ,2769 ,1234 ,2191 ,1426 ,2043 ,1500 ,2312 ,2277 ,2155 ,2548 ,1964 ,3170 ,1728 ,7882 ,1879 ,17170 ,2055 ,6629 ,1340 ,3536 ,779 ,3194 ,878 ,1977 ,678 ,445 ,301 ,0 ,18 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,5호선,412 ,청구,1 ,0 ,1057 ,214 ,2220 ,1220 ,4986 ,2946 ,8039 ,11630 ,4933 ,5513 ,3895 ,3388 ,3766 ,3104 ,4181 ,3249 ,4539 ,3432 ,4632 ,3532 ,4350 ,4052 ,5056 ,4221 ,6531 ,5501 ,10717 ,8329 ,6292 ,5959 ,4194 ,3779 ,3825 ,4517 ,2170 ,3455 ,728 ,1359 ,1 ,57 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,5호선,413 ,신금호,5 ,1 ,2330 ,226 ,4972 ,2370 ,15360 ,4275 ,21503 ,9168 ,11345 ,5416 ,7183 ,4739 ,6613 ,4653 ,7025 ,5314 ,6932 ,5832 ,6419 ,6192 ,6418 ,7571 ,6991 ,8609 ,7488 ,11742 ,7898 ,19794 ,5081 ,13739 ,3858 ,8553 ,3437 ,9652 ,1967 ,6852 ,542 ,2726 ,1 ,170 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,5호선,414 ,행당,6 ,0 ,2751 ,606 ,8195 ,1906 ,22884 ,3615 ,33666 ,7288 ,15907 ,5219 ,10316 ,4374 ,9078 ,4785 ,9582 ,6143 ,9278 ,6697 ,7849 ,6752 ,8163 ,8398 ,7423 ,10041 ,7928 ,14159 ,7844 ,25233 ,4817 ,18762 ,3954 ,10692 ,3923 ,12926 ,2128 ,8628 ,606 ,2908 ,5 ,127 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,5호선,415 ,왕십리(성동구청),8 ,0 ,1375 ,271 ,1715 ,2010 ,4408 ,4020 ,6867 ,14691 ,4141 ,6347 ,3548 ,4841 ,4071 ,4987 ,4756 ,5791 ,4982 ,6367 ,5286 ,6582 ,5937 ,6542 ,6562 ,7461 ,8131 ,8869 ,11974 ,12639 ,7246 ,7332 ,6766 ,3610 ,7373 ,4029 ,4304 ,3012 ,961 ,1379 ,13 ,622 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,5호선,416 ,마장,3 ,0 ,1884 ,524 ,4219 ,2538 ,11922 ,4861 ,16366 ,11796 ,8573 ,6190 ,6449 ,5007 ,6332 ,5395 ,6935 ,5683 ,6661 ,5503 ,6673 ,5897 ,6652 ,6452 ,6996 ,6875 ,7931 ,8597 ,10033 ,13050 ,5613 ,9788 ,3842 ,5968 ,3941 ,6873 ,2176 ,4602 ,596 ,1984 ,3 ,173 ,0 ,0 ,0 ,0 ,0 ,0 
44228 ,5호선,417 ,답십리,9 ,0 ,6712 ,782 ,13021 ,5251 ,41814 ,10146 ,60059 ,27043 ,27374 ,13531 ,16224 ,10229 ,14436 ,10050 ,15747 ,12080 ,15563 ,12371 ,14783 ,12861 ,14626 ,15164 ,16171 ,17595 ,20378 ,25260 ,25852 ,45959 ,13419 ,34358 ,8988 ,19095 ,8272 ,21712 ,5476 ,15615 ,1407 ,6282 ,11 ,434 ,0 ,0 ,0 ,0 ,0 ,0 
